1,-75.259866782,-73.5033469824
2,34.9689028729,-33.7529834044
3,-85.2231846679,-155.196456562
4,-0.0342582374836,-138.212314097
5,56.0208292003,58.3964835333
6,49.384146932,149.034190369
7,78.5369608055,-61.8981063643
8,-13.0314184995,-58.6787566498
9,27.9692207794,-31.6245972671
10,35.1782366897,-113.143065804
11,-50.6595931417,50.7718792133
12,-77.9747283645,115.938314668
13,83.3348354827,60.1379463918
14,5.6978001286,85.1539076369
15,54.1407342041,73.3141514358
16,-13.0468002082,-90.6985690326
17,-25.3218085817,-28.3533638149
18,-73.8664770611,96.3069623347
19,71.0522565541,-35.1071689689
20,-71.6195694059,-104.542594274
21,85.6266587113,91.88827407
22,-61.205500605,-177.876688697
23,88.0758512102,-39.3073774137
24,-27.4181966474,-108.675687613
25,-0.373881624454,-174.321287856
26,-8.01536265518,171.248932003
27,51.1680583118,112.683874633
28,-32.1394019555,-28.6632044704
29,48.068048549,-31.5319071949
30,62.5124279538,102.68312541
31,-4.04224076604,-55.4973575435
32,82.5477993698,-149.892071179
33,78.1271986568,46.0630646052
34,77.9910159664,29.3432419173
35,-82.2887175734,169.708003239
36,-81.5230522652,175.700005507
37,9.06700342095,-75.4451088392
38,13.6427463645,-98.2402452848
39,36.8887280276,40.203722681
40,-8.99684750279,-102.864825522
41,-23.2809938644,98.5951813391
42,-24.9643267927,-147.356057687
43,-75.494253053,6.23890239489
44,28.7793747869,-159.428292676
45,83.8769954582,58.8146337863
46,-83.6701879128,-7.46317432908
47,-88.1836046565,-163.223678058
48,-84.3940763226,144.168000286
49,23.3835919177,83.2619736498
50,83.7271863545,-44.5036430451
51,43.50696992,47.7608740455
52,73.0273827273,17.8730036989
53,-34.7117538382,174.774148161
54,19.6183405179,119.639168975
55,-32.2803630053,-16.1815202965
56,-6.14048638467,-60.5547715098
57,-89.3050262608,-178.61037537
58,41.0399448734,-166.762192399
59,-6.79616210428,98.0785028454
60,73.1666846764,-132.984339238
61,-68.009456219,72.4544292972
62,-13.2549801052,-134.439130362
63,-24.7271832037,-146.485261695
64,-75.6874355618,170.579366384
65,-62.894848213,73.616701189
66,29.2383895282,-130.128848921
67,5.39933858833,-92.7293895998
68,-84.6718986856,-163.622616672
69,67.2010841484,37.3708480406
70,60.1123122514,34.7039359476
71,78.6368023927,-47.5015739614
72,-19.8815774573,54.8081440079
73,-10.8799230582,-47.7205786722
74,-68.3683209496,85.4186209618
75,34.327932385,82.8945142648
76,-50.7081721931,111.631967476
77,68.8361241084,-90.5378100667
78,39.5777730998,-11.5726752401
79,-71.5202559843,56.9785429813
80,-25.8768777922,144.947136169
81,-32.3350657937,-77.5918626723
82,45.3165084235,-0.0169503635718
83,-24.3758805362,-79.6251959525
84,34.2904818653,170.556768787
85,63.0196082972,-133.997378433
86,8.40456008518,40.7450051446
87,63.480686273,-121.193481105
88,77.7882181773,-113.364317258
89,-78.0015635404,143.294379284
90,33.4314397673,60.088747174
91,13.2079783701,-111.163568839
92,83.1257930992,-55.6339342053
93,-78.4628991788,44.5485834139
94,-58.7128162389,26.5185622042
95,1.27841020169,162.417205246
96,-55.0961515232,85.2942441484
97,-23.5890337136,-76.1786019756
98,-83.8091506567,140.760286114
99,67.2268405603,99.3877130599
100,45.1799455891,-27.1707909559
101,58.9510565172,147.725881397
102,31.6649843181,81.1810510668
103,5.02162134354,159.119563268
104,33.3418811086,-176.227973721
105,-69.1254196288,124.819725425
106,-26.9679193632,99.9285702532
107,-1.3953175208,163.344592854
108,16.4719260372,-11.5079762574
109,-4.57231059289,10.6447563176
110,-8.09033564899,-121.965188891
111,-39.6172375855,-89.0710335477
112,-34.5065763963,7.03523506328
113,43.012493523,-20.2491436878
114,-9.52633776833,-116.392061306
115,-15.5220940206,-2.31113353469
116,-11.6234391849,-127.59387141
117,13.0610666387,-151.443478704
118,77.1853058661,-142.030128752
119,-24.535313009,-19.3012010865
120,-38.8375183813,-46.141430519
121,-65.9020184747,70.1414614037
122,-74.2507086851,10.3739927066
123,-83.9293360138,-1.16620516485
124,31.8521564601,-159.320390872
125,53.7852083061,-26.6282402213
126,87.8044549191,-80.7777929167
127,5.48046560383,-16.4892806464
128,-12.5076706593,85.8471246919
129,-76.8391969758,74.0903472031
130,-35.358516534,140.523115118
131,40.6481718086,105.561459878
132,-27.2826661202,128.118778947
133,-6.42743501382,-83.6498361575
134,61.0704086489,-28.1337529967
135,28.4197653714,137.287659277
136,37.8818189378,-36.8752548947
137,-21.7868754897,-11.0986669198
138,-56.6539212532,-111.372918832
139,23.9906838419,111.525583468
140,69.5647463748,-96.1133876794
141,18.6766295943,63.8315216065
142,-11.3109408965,21.3663118719
143,-69.5978318449,-50.8697237232
144,-58.3220682942,-54.21300238
145,-62.5619378288,-33.7068294131
146,36.9646274296,-153.811969789
147,-35.138693832,43.6354962458
148,-70.9544886692,-153.507954429
149,-24.9963626114,90.29970602
150,-87.4704071779,-108.769737472
151,-42.6695701614,-127.011710189
152,62.8118330123,-20.9332344677
153,28.04815117,48.8708510657
154,71.2798238141,22.0638295814
155,77.747812411,116.058681386
156,1.92001139258,-63.7821687927
157,-84.702403747,116.287888385
158,-87.2608155515,-20.1083857474
159,-46.0343800854,-177.569062856
160,-45.4186198133,-18.5822989653
161,7.21482149578,8.88801134482
162,-52.2119544814,160.518871351
163,12.0975650694,-112.715767381
164,-47.543382062,-129.716653797
165,-82.9191310688,-9.3805315886
166,-66.0810790303,51.287341835
167,59.2933147775,98.5046712686
168,-74.9544270065,81.5288971175
169,-22.590288046,-78.860665005
170,-84.7620120685,-174.801590752
171,-54.1534310027,160.856773722
172,47.5589813226,-102.857095215
173,10.3659857031,-139.52017778
174,36.5002661267,138.169444664
175,50.7124498748,140.777684876
176,-79.5048172258,-88.285106993
177,-3.97019184444,66.5963712941
178,15.4781163726,-70.935465056
179,-29.7248708698,103.468132261
180,-72.4353966983,-32.8738325411
181,-84.8779033318,171.801355043
182,87.1606211852,-9.73091586284
183,-87.1458038856,-75.9975455536
184,-11.4251705767,-163.33363181
185,-57.8621551678,133.080802456
186,-21.1781450734,-72.3111704373
187,-10.4111079392,-137.47158568
188,30.2513526763,-71.8147488595
189,67.9265337981,-17.7554949681
190,-28.1401422234,1.03565353488
191,-21.7997526964,72.0886521754
192,19.7194908628,-162.54648167
193,-77.5782267843,89.0809421115
194,62.5883026196,-150.297196461
195,-72.8815574637,-113.730904727
196,-68.0259124423,-57.0580888883
197,47.7412848446,62.5513527125
198,-60.0517512204,-70.9680873708
199,81.1536993537,-65.3499458884
200,-12.9159363228,-152.111483209
201,-27.8151839498,-107.369310859
202,51.94976542,-82.4183272278
203,8.14425035064,128.752613907
204,58.1548089088,97.9802201747
205,83.86683991,86.9242225465
206,-46.6704694465,86.3213697466
207,68.7498369075,176.646241335
208,-63.8634834193,118.311992599
209,-16.4918561159,123.995942526
210,74.2396646542,110.597306972
211,-41.4831210787,-110.52657532
212,87.8769796139,47.3205605422
213,-45.1511565929,-38.7198003177
214,31.0869211264,159.091357633
215,-55.7581840735,-0.465332098981
216,87.1404137847,17.5894902278
217,26.7072801714,-41.7329651567
218,-71.5563526838,115.645073807
219,-23.2596195688,-2.98094708496
220,-88.466800823,58.4710346087
221,18.9442382889,-33.0405802111
222,50.0232295975,7.76249825105
223,-19.2257283473,46.9455907813
224,46.0915848575,119.95889297
225,-12.682451392,138.701009292
226,-35.1758235504,111.373005856
227,64.8721645965,20.8414570345
228,27.9157275199,-8.51207411283
229,81.3980291403,-34.4543363062
230,29.1030929807,122.732093066
231,74.7106587456,-79.6138428643
232,-5.57522576339,34.9528998179
233,-72.7897344351,68.1089927062
234,-55.9855339775,86.334137308
235,-18.4162384729,-42.3926711788
236,-66.9838429431,40.3140970739
237,45.6686774818,7.43925996424
238,18.5228529398,65.1396159076
239,-6.22264899413,-30.6181360003
240,78.9130602677,-15.5196276686
241,-88.0920024627,72.6923782501
242,13.5992668419,-166.538859646
243,-31.4282727396,-41.2179263694
244,-79.5118505235,54.8595988592
245,20.2427991582,-119.732425788
246,-58.1922113305,-93.6413121991
247,63.0216616155,129.964665607
248,-40.2601761424,48.2875421164
249,-25.2699562483,-25.0082255084
250,-81.5314710898,-144.382017374
251,47.0193708873,-54.3386927745
252,-81.641698182,150.078279776
253,-71.0382274073,-49.6004543845
254,-23.6945353849,13.1107945628
255,-76.3864606715,167.030547018
256,-84.9928292189,-127.226280194
257,-76.6152017516,151.052493078
258,16.3155157355,-124.972099024
259,-28.3289601326,-68.7766717057
260,-37.9627195348,110.761850717
261,8.76419420423,129.125022304
262,-69.5495609844,-156.06052492
263,-58.3545975777,-167.571802556
264,-51.330241902,98.7886777988
265,10.0792198229,-22.7378884766
266,52.4061464595,99.2926952623
267,-27.6584174163,-128.108924272
268,87.9430080861,-152.014523019
269,-49.9460962974,176.474960162
270,38.4765657694,-35.0657126397
271,26.8837458622,-2.47465374775
272,32.0578847994,-43.9804769156
273,9.67208289867,-67.1000385447
274,31.6858503324,117.22134199
275,-60.0463893894,20.6073447364
276,43.4724136381,-158.707705734
277,-3.78146702691,100.883608362
278,-22.6144075214,128.990037817
279,22.9133469681,122.771361194
280,-38.307522901,-144.973166541
281,82.2650249479,-69.3552361657
282,1.03924282543,145.310761408
283,21.7041715293,36.0789599723
284,30.7791483273,115.524608259
285,-35.6643355389,-31.8130440501
286,-21.0291923154,58.6348375855
287,-29.5318247643,-1.75448897141
288,-56.4082458664,-128.302516653
289,46.7299041224,30.2835332889
290,0.43693041311,-168.992837326
291,-79.9936524733,171.055303519
292,43.0321098497,-132.711333833
293,-24.8970597523,-23.5005493858
294,-87.7344164692,-44.160187321
295,-26.9716475036,154.553825584
296,47.7182535172,-112.24819424
297,49.6982237486,-161.257074234
298,23.3502690558,161.28074588
299,24.1125639504,-125.506221144
300,-37.0324339053,119.72103475
301,-12.2982112796,119.36758406
302,-54.312734946,93.2374193634
303,-1.59069450563,-173.605311519
304,39.0421693742,139.53154815
305,-34.2839451982,102.578672422
306,58.3902522887,-30.6645831822
307,-16.0263517327,-93.9232534279
308,53.9915363554,-61.492191421
309,45.3285737288,96.100724119
310,17.0501847471,69.191419153
311,-73.8238204127,92.2548364255
312,-40.1220910245,105.444186549
313,3.35369650877,84.1525214602
314,68.293321434,-162.150985917
315,15.3031003527,25.3987152363
316,-14.4219344334,-92.8222295178
317,45.1018434218,-85.6633342274
318,-27.5952876017,18.6766088061
319,26.3217809799,88.1098240893
320,29.8386281716,-168.507288284
321,7.15438923451,-158.901628801
322,7.48897007918,91.8284335928
323,-47.6468509641,-176.057311879
324,-50.3333915244,116.461096019
325,81.7246001683,-50.5217935125
326,65.4805821129,-101.024914921
327,16.4623109161,169.310418912
328,-2.16924845319,143.057733693
329,-69.2616646563,-11.4674006574
330,88.886463606,101.735000521
331,17.3761061407,111.754391559
332,80.5500973013,170.498182865
333,-36.7063272531,-136.710853176
334,-85.781106464,-94.7345334799
335,-78.4809615128,4.27753723048
336,11.0173517736,177.382361072
337,-53.3963459056,-22.6390995766
338,-10.1375369869,98.3312647694
339,-65.7352656402,164.442983694
340,-77.0917923968,-87.3809829143
341,-63.8099430581,-136.229687001
342,86.900142841,-74.5234649503
343,-4.61463858286,110.342064697
344,-29.7938522405,-9.69056694812
345,25.0219243979,74.8815302844
346,-87.9348355576,-2.19380284626
347,44.2304459247,-74.4405433255
348,15.2117497648,62.9056819076
349,56.6596417555,-39.2802759461
350,17.4671544849,68.918753512
351,-88.8420351858,145.48057706
352,50.6016818943,65.8323381099
353,-10.1540626421,-152.459869858
354,42.3678438708,90.4698688278
355,24.5671030928,135.567593752
356,-64.7604344252,79.7146270174
357,11.6279473797,63.3516829987
358,54.9534638248,100.682433272
359,-80.9619119613,-107.506634303
360,68.0337968562,91.2649323686
361,-38.6218782489,113.634669114
362,54.3937657123,9.55267959295
363,-76.2361829008,54.7309619592
364,-50.8462521436,162.244970397
365,53.9714183815,104.623874031
366,-57.8419151049,46.4510909297
367,-0.242099759421,79.9099549905
368,49.2418160409,-71.133608084
369,74.0856280873,110.661850029
370,81.0439537638,155.227396698
371,10.2033512623,139.936126517
372,-25.6407166029,87.563338507
373,88.9681556752,-87.3112771781
374,74.6823235019,-178.760922077
375,66.0826659299,-1.77091419614
376,82.139170302,-115.34496722
377,-40.44040171,142.283197571
378,-39.4315279233,-177.690444859
379,6.2780312951,-0.340589239884
380,-13.2347820472,-158.160577981
381,-45.6525328729,-25.0382607393
382,42.4506071488,0.521827854516
383,-70.5017095829,170.128160348
384,34.6639173689,10.7800253715
385,-22.2860782134,-64.1484008457
386,-69.3801694629,-158.749368721
387,-74.106827384,63.7116666471
388,-8.61693353892,108.667052121
389,-11.340395544,19.578591349
390,58.7130638924,-164.357203786
391,66.5112118081,-162.956122609
392,38.0260706241,101.643704764
393,67.9797359292,46.3377364877
394,74.8811740078,102.708506901
395,-13.6061066817,13.1690748636
396,-46.5922656637,79.55929882
397,53.3306333364,-124.143198291
398,38.6205422063,-48.7808152701
399,-20.8140794567,-104.856475693
400,-68.2569973628,79.6955185669
401,-41.3924980903,-78.1201370679
402,30.9511534536,-165.341209797
403,-43.3648644437,167.901588267
404,80.3786441542,119.030897536
405,16.8773552522,-134.530784682
406,-75.757470803,-4.92976432423
407,-59.5163719392,44.9500003209
408,36.4919603146,-157.013902458
409,-87.8298655366,29.447350144
410,40.1835172161,-71.7678216265
411,-57.3331343455,-62.2797812406
412,-39.0467239748,-19.6275340838
413,-5.60199077263,6.98269743507
414,83.6313143092,-39.3963682131
415,60.5171059118,2.43044136236
416,-19.4875454135,5.84170509957
417,28.5358940345,-109.335029291
418,72.8269514626,163.468626977
419,-84.1885468449,-105.391375759
420,41.0505087486,-7.67996974267
421,-71.3980871262,159.805457985
422,87.73054508,-158.861420104
423,-77.0822159258,55.9609438817
424,-38.5834275167,81.808027555
425,24.7859927186,140.956915815
426,45.2268465573,29.100743894
427,2.61994055587,-37.8509883755
428,-75.7795578668,56.9268751473
429,21.6061919179,132.36808111
430,83.2723217351,140.853811544
431,-13.9836180903,150.553112934
432,-56.0292453806,110.588786961
433,10.5354500687,178.48901941
434,1.80222677473,-24.394093305
435,-33.5716979407,81.1800724128
436,-67.1309634407,117.115861807
437,74.9916334212,-42.5344537878
438,71.16783405,-74.4753266668
439,22.4388801935,110.672347326
440,12.4308135835,172.206714426
441,-21.3392311136,80.2403906226
442,-7.53958880791,-89.6638597112
443,13.4091768573,-157.673846751
444,-35.6212101601,74.8601500932
445,37.3571381413,147.289203827
446,-37.869167524,-103.124771652
447,-48.5229388585,71.290250246
448,23.6773225404,-170.699818247
449,-47.0155096215,-40.715201537
450,6.12385325429,-91.358042872
451,-57.6555356063,27.4705147144
452,-5.15517710233,-107.897338986
453,-11.9324348361,96.4050024075
454,83.387098345,-149.996064763
455,-78.6863830666,46.7060202428
456,-59.8415709577,159.457088612
457,-20.6886394711,167.304487028
458,82.5727793154,162.712561448
459,-27.5667073391,-20.3074543897
460,33.554875147,13.9199049989
461,-85.5973998084,-159.274465877
462,-75.6757047549,142.715934646
463,-69.6383925065,114.971943933
464,47.2462232377,94.1867655025
465,49.8391056934,-146.534628903
466,-26.1118228824,67.3253407978
467,-20.1650221742,124.643804419
468,-31.4687294844,140.362532
469,-26.3724520126,-116.937514932
470,50.5721453581,51.8253047943
471,-54.6870660501,99.9234775111
472,-29.7892684753,91.4334321306
473,-30.2988117852,-97.3019146622
474,25.0144438418,-116.016739085
475,-63.3880255851,63.3581710252
476,76.481713361,63.674006174
477,59.8499033893,-147.522424817
478,-26.5738356836,-154.196560915
479,49.6491286266,-111.552379824
480,88.3487495963,176.178854556
481,-8.07715205442,71.5590025374
482,-40.0182793288,-19.3404967472
483,67.2616118414,21.2052753504
484,-85.0468027231,178.298052618
485,-16.0189197901,104.054623894
486,-23.7586726521,-103.066303124
487,-87.9146348728,-155.360805452
488,12.1671652379,-105.155350969
489,-45.2307040893,50.2509120783
490,-81.4115773567,28.467181422
491,-8.34887576705,-85.9504054463
492,-17.0813966379,32.4613521336
493,87.6882807256,121.824637943
494,18.2598334089,-73.3447640414
495,3.61615169671,-105.469135196
496,25.8898639631,-161.004306311
497,41.1877737104,-101.47785607
498,49.307200235,-44.8272239641
499,-84.1278728229,5.94142220861
500,-45.5344479214,-88.1579687313
501,-88.7357141079,-153.140349489
502,-72.7695485129,-96.9643829168
503,73.2765804725,161.394040294
504,-72.9879415589,119.884244445
505,-13.7857537856,10.1329174951
506,-5.98392114495,-9.70094589566
507,71.9349675427,-86.6149529238
508,87.5724883788,152.757223688
509,-64.7756870011,-166.257554344
510,-7.26919368722,-4.69834149657
511,44.2400013202,-92.9170503088
512,12.4707964851,50.3163326057
513,-35.060844323,-136.037056972
514,74.3915756429,-25.5583219936
515,-48.0876047914,-170.542179072
